round,action_index,region,old_color,new_color,center_dist,step_delta_center_dist,solved,final_conflicts
2,39,4,2,1,5.667892024377317,0.0,False,1
2,40,4,1,2,5.667892024377317,0.0,False,1
2,41,4,2,1,5.667892024377317,0.0,False,1
2,42,4,1,2,5.667892024377317,0.0,False,1
2,43,4,2,1,5.667892024377317,0.0,False,1
2,44,4,1,2,5.667892024377317,0.0,False,1
2,45,4,2,1,5.667892024377317,0.0,False,1
2,46,4,1,2,5.667892024377317,0.0,False,1
2,47,4,2,1,5.667892024377317,0.0,False,1
2,48,4,1,2,5.667892024377317,0.0,False,1
2,49,4,2,1,5.667892024377317,0.0,False,1
2,50,4,1,2,5.667892024377317,0.0,False,1
2,51,4,2,1,5.667892024377317,0.0,False,1
2,52,4,1,2,5.667892024377317,0.0,False,1
2,53,4,2,1,5.667892024377317,0.0,False,1
2,54,4,1,2,5.667892024377317,0.0,False,1
2,55,4,2,1,5.667892024377317,0.0,False,1
2,56,4,1,2,5.667892024377317,0.0,False,1
2,57,4,2,1,5.667892024377317,0.0,False,1
2,58,4,1,2,5.667892024377317,0.0,False,1
2,59,4,2,1,5.667892024377317,0.0,False,1
2,60,4,1,2,5.667892024377317,0.0,False,1
2,61,4,2,1,5.667892024377317,0.0,False,1
2,62,4,1,2,5.667892024377317,0.0,False,1
2,63,4,2,1,5.667892024377317,0.0,False,1
2,64,4,1,2,5.667892024377317,0.0,False,1
2,65,4,2,1,5.667892024377317,0.0,False,1
2,66,4,1,2,5.667892024377317,0.0,False,1
2,67,4,2,1,5.667892024377317,0.0,False,1
2,68,4,1,2,5.667892024377317,0.0,False,1
2,69,4,2,1,5.667892024377317,0.0,False,1
2,70,4,1,2,5.667892024377317,0.0,False,1
2,71,4,2,1,5.667892024377317,0.0,False,1
2,72,4,1,2,5.667892024377317,0.0,False,1
2,73,4,2,1,5.667892024377317,0.0,False,1
2,74,4,1,2,5.667892024377317,0.0,False,1
2,75,4,2,1,5.667892024377317,0.0,False,1
2,76,4,1,2,5.667892024377317,0.0,False,1
2,77,4,2,1,5.667892024377317,0.0,False,1
2,78,4,1,2,5.667892024377317,0.0,False,1
2,79,4,2,1,5.667892024377317,0.0,False,1
2,80,4,1,2,5.667892024377317,0.0,False,1
2,81,4,2,1,5.667892024377317,0.0,False,1
2,82,4,1,2,5.667892024377317,0.0,False,1
2,83,4,2,1,5.667892024377317,0.0,False,1
2,84,4,1,2,5.667892024377317,0.0,False,1
2,85,4,2,1,5.667892024377317,0.0,False,1
2,86,4,1,2,5.667892024377317,0.0,False,1
2,87,4,2,1,5.667892024377317,0.0,False,1
2,88,4,1,2,5.667892024377317,0.0,False,1
2,89,4,2,1,5.667892024377317,0.0,False,1
2,90,4,1,2,5.667892024377317,0.0,False,1
2,91,4,2,1,5.667892024377317,0.0,False,1
2,92,4,1,2,5.667892024377317,0.0,False,1
2,93,4,2,1,5.667892024377317,0.0,False,1
2,94,4,1,2,5.667892024377317,0.0,False,1
2,95,4,2,1,5.667892024377317,0.0,False,1
2,96,4,1,2,5.667892024377317,0.0,False,1
